gene_symbol	ensembl_id	ensembl_gene_id_base	tissue	source_module	phenotype	edge_frequency	run_type	hgnc_symbol	hgnc_name	protein_name	target_categories	therapeutic_target_score	open_targets_ad_score	open_targets_ad_datasources	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence
CEMIP2	ENSG00000135048	ENSG00000135048	QUAD	M1987	sqrt_parksc_demog_slope	0.06	per_module	CEMIP2	cell migration inducing hyaluronidase 2			0	0.0		False	False	False	False	False	False	False	False	False	False
SLC43A2	ENSG00000167703	ENSG00000167703	QUAD	M1989	sqrt_parksc_demog_slope	0.06	per_module	SLC43A2	solute carrier family 43 member 2		transporter;known_drug_target	2	0.0		False	False	False	False	True	False	False	False	True	False
ATP10B	ENSG00000118322	ENSG00000118322	VH	M154	sqrt_parksc_demog_slope	0.059	per_module	ATP10B	ATPase phospholipid transporting 10B (putative)		enzyme;known_drug_target	2	0.0		False	False	False	False	False	True	False	False	True	False
SNHG15	ENSG00000232956	ENSG00000232956	QUAD	M1987	sqrt_parksc_demog_slope	0.059	per_module	SNHG15	small nucleolar RNA host gene 15			0	0.0		False	False	False	False	False	False	False	False	False	False
MYC	ENSG00000136997	ENSG00000136997	QUAD	M1987	sqrt_parksc_demog_slope	0.059	per_module	MYC	MYC proto-oncogene, bHLH transcription factor		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.0857462396459034	europepmc:0.6622625565690665;gwas_credible_sets:0.034374167703029895	False	False	False	False	False	False	False	True	True	True
CDK2	ENSG00000123374	ENSG00000123374	VH	M2044	sqrt_parksc_demog_slope	0.059	per_module	CDK2	cyclin dependent kinase 2		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.356140387090375	crispr_screen:0.5742311489815048;europepmc:0.23185489875818086	True	False	False	False	False	True	False	False	True	True
PECAM1	ENSG00000261371	ENSG00000261371	VH	M2044	sqrt_parksc_demog_slope	0.059	per_module	PECAM1	platelet and endothelial cell adhesion molecule 1		Alzheimer_evidence	1	0.3891678356965384	gwas_credible_sets:0.5000162991995206;crispr_screen:0.48048476814563496;europepmc:0.8561835431860564;expression_atlas:0.07901974434539698	False	False	False	False	False	False	False	False	False	True
MOG	ENSG00000204655	ENSG00000204655	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.059	cross_module	MOG	myelin oligodendrocyte glycoprotein		Alzheimer_evidence	1	0.1152724252506669	europepmc:0.9480719327227538	False	False	False	False	False	False	False	False	False	True
GJB1	ENSG00000169562	ENSG00000169562	VH	M154	sqrt_parksc_demog_slope	0.058	per_module	GJB1	gap junction protein beta 1		known_drug_target;Alzheimer_evidence	2	0.0095142173924331	europepmc:0.07825082583257582	False	False	False	False	False	False	False	False	True	True
LDB3	ENSG00000122367	ENSG00000122367	VH	M154	sqrt_parksc_demog_slope	0.058	per_module	LDB3	LIM domain binding 3		Alzheimer_evidence	1	0.0155184769287943	europepmc:0.10621901991603046;expression_atlas:0.08565824397145617	False	False	False	False	False	False	False	False	False	True
OSMR	ENSG00000145623	ENSG00000145623	VH	M2044	sqrt_parksc_demog_slope	0.058	per_module	OSMR	oncostatin M receptor		receptor;known_drug_target;Alzheimer_evidence	3	0.0161210603508739	europepmc:0.12046391141230324;expression_atlas:0.048502757452218624	False	False	False	False	False	False	True	False	True	True
CD93	ENSG00000125810	ENSG00000125810	VH	M2044	sqrt_parksc_demog_slope	0.058	per_module	CD93	CD93 molecule		Alzheimer_evidence	1	0.0117136281720901	europepmc:0.09634014445484161	False	False	False	False	False	False	False	False	False	True
DEPP1	ENSG00000165507	ENSG00000165507	VH	M2044	sqrt_parksc_demog_slope	0.058	per_module	DEPP1	DEPP autophagy regulator 1		Alzheimer_evidence	1	0.0046197481835587	europepmc:0.037995674850726316	False	False	False	False	False	False	False	False	False	True
CCNL1	ENSG00000163660	ENSG00000163660	QUAD	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.058	cross_module	CCNL1	cyclin L1		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
YBX3	ENSG00000060138	ENSG00000060138	VH	M2044	sqrt_parksc_demog_slope	0.057	per_module	YBX3	Y-box binding protein 3		Alzheimer_evidence	1	0.0113398174149986	expression_atlas:0.0891283860837367;europepmc:0.01654922726831635	False	False	False	False	False	False	False	False	False	True
ACTN1	ENSG00000072110	ENSG00000072110	VH	M2044	sqrt_parksc_demog_slope	0.057	per_module	ACTN1	actinin alpha 1		Alzheimer_evidence	1	0.0059210799163319	europepmc:0.048698634282010905	False	False	False	False	False	False	False	False	False	True
SLC39A14	ENSG00000104635	ENSG00000104635	QUAD	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.057	cross_module	SLC39A14	solute carrier family 39 member 14		transporter;known_drug_target;Alzheimer_evidence	3	0.0051741179655858	europepmc:0.04255515583281348	False	False	False	False	True	False	False	False	True	True
INPP5D	ENSG00000168918	ENSG00000168918	SMA	M1974	sqrt_parksc_demog_slope	0.056	per_module	INPP5D	inositol polyphosphate-5-phosphatase D		enzyme;known_drug_target;Alzheimer_evidence	3	0.4769343857371123	gwas_credible_sets:0.740119762423912;europepmc:0.8880217401278773	False	False	False	False	False	True	False	False	True	True
TLN1	ENSG00000137076	ENSG00000137076	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.056	cross_module	TLN1	talin 1		Alzheimer_evidence	1	0.0889783220783164	europepmc:0.7318129170942298	False	False	False	False	False	False	False	False	False	True
AKT2	ENSG00000105221	ENSG00000105221	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.056	cross_module	AKT2	AKT serine/threonine kinase 2		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0171017341419026	europepmc:0.1406552703785549	True	False	False	False	False	True	False	False	True	True
BAZ2A	ENSG00000076108	ENSG00000076108	QUAD	M1989	sqrt_parksc_demog_slope	0.055	per_module	BAZ2A	bromodomain adjacent to zinc finger domain 2A		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.0212622219116982	gwas_credible_sets:0.033302930844851704;europepmc:0.03343619386863916	False	False	False	False	False	False	False	True	True	True
ENSG00000279207	ENSG00000279207	ENSG00000279207	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.055	cross_module					0	0.0		False	False	False	False	False	False	False	False	False	False
AHNAK	ENSG00000124942	ENSG00000124942	SMA	M1974	sqrt_parksc_demog_slope	0.054	per_module	AHNAK	AHNAK nucleoprotein		Alzheimer_evidence	1	0.0164394887458481	europepmc:0.11759707408363233;expression_atlas:0.07044591737643803	False	False	False	False	False	False	False	False	False	True
SERPINA3	ENSG00000196136	ENSG00000196136	QUAD	M1987	sqrt_parksc_demog_slope	0.054	per_module	SERPINA3	serpin family A member 3		enzyme;Alzheimer_evidence	2	0.0955645761120133	europepmc:0.7859823559478982	False	False	False	False	False	True	False	False	False	True
STAT3	ENSG00000168610	ENSG00000168610	VH	M2044	sqrt_parksc_demog_slope	0.054	per_module	STAT3	signal transducer and activator of transcription 3		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.3233344592835535	crispr_screen:0.4854431076911945;europepmc:0.902437506995195;expression_atlas:0.05830428114417552	False	False	False	False	False	False	False	True	True	True
CD93	ENSG00000125810	ENSG00000125810	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.054	cross_module	CD93	CD93 molecule		Alzheimer_evidence	1	0.0117136281720901	europepmc:0.09634014445484161	False	False	False	False	False	False	False	False	False	True
FOSL2	ENSG00000075426	ENSG00000075426	VH	M2044	sqrt_parksc_demog_slope	0.053	per_module	FOSL2	FOS like 2, AP-1 transcription factor subunit		transcription_factor;Alzheimer_evidence	2	0.0164797710425323	europepmc:0.13553986002417093	False	False	False	False	False	False	False	True	False	True
CHSY1	ENSG00000131873	ENSG00000131873	VH	M2044	sqrt_parksc_demog_slope	0.053	per_module	CHSY1	chondroitin sulfate synthase 1		enzyme;Alzheimer_evidence	2	0.0062828575296399	europepmc:0.051674117796987794	False	False	False	False	False	True	False	False	False	True
IFITM3	ENSG00000142089	ENSG00000142089	VH	M2044	sqrt_parksc_demog_slope	0.052	per_module	IFITM3	interferon induced transmembrane protein 3		Alzheimer_evidence	1	0.1037053842065324	europepmc:0.8437166959972828;expression_atlas:0.036882862975949525	False	False	False	False	False	False	False	False	False	True
PI4KA	ENSG00000241973	ENSG00000241973	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.052	cross_module	PI4KA	phosphatidylinositol 4-kinase alpha		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0040653784015317	europepmc:0.03343619386863916	True	False	False	False	False	True	False	False	True	True
OSMR	ENSG00000145623	ENSG00000145623	QUAD	M1987	sqrt_parksc_demog_slope	0.051	per_module	OSMR	oncostatin M receptor		receptor;known_drug_target;Alzheimer_evidence	3	0.0161210603508739	europepmc:0.12046391141230324;expression_atlas:0.048502757452218624	False	False	False	False	False	False	True	False	True	True
TBC1D2B	ENSG00000167202	ENSG00000167202	SMA	M1974	sqrt_parksc_demog_slope	0.05	per_module	TBC1D2B	TBC1 domain family member 2B			0	0.0		False	False	False	False	False	False	False	False	False	False
UNC13A	ENSG00000130477	ENSG00000130477	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.05	cross_module	UNC13A	unc-13 homolog A		Alzheimer_evidence	1	0.0827291449546299	europepmc:0.665158164652511;expression_atlas:0.061030572785636956	False	False	False	False	False	False	False	False	False	True
TAGLN2	ENSG00000158710	ENSG00000158710	SMA	M1974	sqrt_parksc_demog_slope	0.047	per_module	TAGLN2	transgelin 2		Alzheimer_evidence	1	0.0196860690333202	europepmc:0.1619104436776436	False	False	False	False	False	False	False	False	False	True
DIAPH1	ENSG00000131504	ENSG00000131504	QUAD	M1989	sqrt_parksc_demog_slope	0.047	per_module	DIAPH1	diaphanous related formin 1		Alzheimer_evidence	1	0.0186298919374879	europepmc:0.15322378805843756	False	False	False	False	False	False	False	False	False	True
PHC2	ENSG00000134686	ENSG00000134686	QUAD	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.047	cross_module	PHC2	polyhomeotic homolog 2			0	0.0		False	False	False	False	False	False	False	False	False	False
SGK2	ENSG00000101049	ENSG00000101049	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.047	cross_module	SGK2	serum/glucocorticoid regulated kinase 2		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.004250168328874	europepmc:0.03495602086266821	True	False	False	False	False	True	False	False	True	True
YBX3	ENSG00000060138	ENSG00000060138	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.047	cross_module	YBX3	Y-box binding protein 3		Alzheimer_evidence	1	0.0113398174149986	expression_atlas:0.0891283860837367;europepmc:0.01654922726831635	False	False	False	False	False	False	False	False	False	True
TAGLN2	ENSG00000158710	ENSG00000158710	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.046	cross_module	TAGLN2	transgelin 2		Alzheimer_evidence	1	0.0196860690333202	europepmc:0.1619104436776436	False	False	False	False	False	False	False	False	False	True
PDCD11	ENSG00000148843	ENSG00000148843	QUAD	M1989	sqrt_parksc_demog_slope	0.045	per_module	PDCD11	programmed cell death 11		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
OSMR	ENSG00000145623	ENSG00000145623	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.045	cross_module	OSMR	oncostatin M receptor		receptor;known_drug_target;Alzheimer_evidence	3	0.0161210603508739	europepmc:0.12046391141230324;expression_atlas:0.048502757452218624	False	False	False	False	False	False	True	False	True	True
CICP14	ENSG00000281490	ENSG00000281490	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.045	cross_module	CICP14	capicua transcriptional repressor pseudogene 14			0	0.0		False	False	False	False	False	False	False	False	False	False
FOSL2	ENSG00000075426	ENSG00000075426	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.043	cross_module	FOSL2	FOS like 2, AP-1 transcription factor subunit		transcription_factor;Alzheimer_evidence	2	0.0164797710425323	europepmc:0.13553986002417093	False	False	False	False	False	False	False	True	False	True
MTMR3	ENSG00000100330	ENSG00000100330	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.043	cross_module	MTMR3	myotubularin related protein 3		enzyme;transcription_factor;Alzheimer_evidence	3	0.5262820110553627	crispr_screen:0.8274613634158176;gwas_credible_sets:0.15293033017902088	False	False	False	False	False	True	False	True	False	True
ADD2	ENSG00000075340	ENSG00000075340	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.043	cross_module	ADD2	adducin 2		Alzheimer_evidence	1	0.0081026276696791	europepmc:0.06664103629485389	False	False	False	False	False	False	False	False	False	True
PPM1D	ENSG00000170836	ENSG00000170836	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.042	cross_module	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D		enzyme;known_drug_target;Alzheimer_evidence	3	0.2795246398741848	crispr_screen:0.3663273437906858;gwas_credible_sets:0.35874713244381035;europepmc:0.17022062333125393	False	False	False	False	False	True	False	False	True	True
PDCD11	ENSG00000148843	ENSG00000148843	QUAD	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.041	cross_module	PDCD11	programmed cell death 11		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
NFKBIZ	ENSG00000144802	ENSG00000144802	QUAD	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.039	cross_module	NFKBIZ	NFKB inhibitor zeta		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.0112444503624013	europepmc:0.08537543704125201;expression_atlas:0.02842359223812558	False	False	False	False	False	False	False	True	True	True
OSMR	ENSG00000145623	ENSG00000145623	QUAD	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.038	cross_module	OSMR	oncostatin M receptor		receptor;known_drug_target;Alzheimer_evidence	3	0.0161210603508739	europepmc:0.12046391141230324;expression_atlas:0.048502757452218624	False	False	False	False	False	False	True	False	True	True
GTPBP1	ENSG00000100226	ENSG00000100226	QUAD	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.038	cross_module	GTPBP1	GTP binding protein 1		Alzheimer_evidence	1	0.0068166950975178	europepmc:0.05606472911307172	False	False	False	False	False	False	False	False	False	True
RAPGEF3	ENSG00000079337	ENSG00000079337	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.035	cross_module	RAPGEF3	Rap guanine nucleotide exchange factor 3		known_drug_target;Alzheimer_evidence	2	0.0453320530716506	europepmc:0.35672491003778867;expression_atlas:0.06445606183817557	False	False	False	False	False	False	False	False	True	True
NPC1	ENSG00000141458	ENSG00000141458	QUAD	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.034	cross_module	NPC1	NPC intracellular cholesterol transporter 1		transporter;known_drug_target;Alzheimer_evidence	3	0.0872950190123122	europepmc:0.7179683884684601	False	False	False	False	True	False	False	False	True	True
SLC38A2	ENSG00000134294	ENSG00000134294	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.033	cross_module	SLC38A2	solute carrier family 38 member 2		transporter;known_drug_target;Alzheimer_evidence	3	0.0223931034410613	europepmc:0.17693720172751137;expression_atlas:0.028950288744827444	False	False	False	False	True	False	False	False	True	True
GNA12	ENSG00000146535	ENSG00000146535	SMA	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.033	cross_module	GNA12	G protein subunit alpha 12		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
IL4R	ENSG00000077238	ENSG00000077238	VH	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.029	cross_module	IL4R	interleukin 4 receptor		receptor;known_drug_target;Alzheimer_evidence	3	0.0903480153137607	europepmc:0.7430781239304802	False	False	False	False	False	False	True	False	True	True
