cluster_id	unique_genes	tissues	cluster_size	original_cluster_type	dominant_tissue	max_tissue_fraction	is_tissue_specific_095	cluster_tissue_class_095	AC	MFBA9BA46	PCGBA23	frac_AC	frac_MFBA9BA46	frac_PCGBA23	n_kinase	frac_kinase	n_GPCR	frac_GPCR	n_ion_channel	frac_ion_channel	n_nuclear_receptor	frac_nuclear_receptor	n_transporter	frac_transporter	n_enzyme	frac_enzyme	n_receptor	frac_receptor	n_transcription_factor	frac_transcription_factor	n_known_drug_target	frac_known_drug_target	n_Alzheimer_evidence	frac_Alzheimer_evidence	n_any_therapeutic_category	frac_any_therapeutic_category	target_category_score	representative_target_genes	target_rank
56	389	AC;MFBA9BA46;PCGBA23	545	CT	MFBA9BA46	0.46238532110091746	False	Cross tissue	93.0	252.0	200.0	0.1706422018348624	0.46238532110091746	0.3669724770642202	20	0.0514138817480719	1	0.0025706940874035	2	0.0051413881748071	0	0.0	14	0.0359897172236503	94	0.2416452442159383	27	0.0694087403598971	21	0.0539845758354755	80	0.2056555269922879	316	0.8123393316195373	335	0.8611825192802056	575	CDKN2B(kinase;enzyme;Alzheimer_evidence);CDK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);RAB7A(Alzheimer_evidence);PTPN1(enzyme;receptor;known_drug_target;Alzheimer_evidence);COPB1(Alzheimer_evidence);ZNF207(transcription_factor;Alzheimer_evidence);COPB2(Alzheimer_evidence);SEC13(Alzheimer_evidence);RIPK1(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);NECTIN2(Alzheimer_evidence);BTF3(transcription_factor;Alzheimer_evidence);PDE4B(known_drug_target;Alzheimer_evidence);RELA(transcription_factor;known_drug_target;Alzheimer_evidence);GLIS3(transcription_factor;Alzheimer_evidence);LMNA(Alzheimer_evidence);FLNA(Alzheimer_evidence);CAST(Alzheimer_evidence);CAPN1(enzyme;known_drug_target;Alzheimer_evidence);ABCC9(transporter;known_drug_target;Alzheimer_evidence);SPPL2A(enzyme;Alzheimer_evidence);PPP1CB(enzyme;Alzheimer_evidence);ARNT(receptor;Alzheimer_evidence);SHMT1(enzyme;Alzheimer_evidence);MVP(Alzheimer_evidence);ITGB4(known_drug_target;Alzheimer_evidence)	18
65	387	AC;MFBA9BA46;PCGBA23	639	CT	MFBA9BA46	0.4491392801251956	False	Cross tissue	148.0	287.0	204.0	0.23161189358372458	0.4491392801251956	0.3192488262910798	19	0.0490956072351421	4	0.0103359173126615	4	0.0103359173126615	1	0.0025839793281653	6	0.0155038759689922	81	0.2093023255813953	42	0.1085271317829457	31	0.0801033591731266	98	0.2532299741602067	279	0.7209302325581395	307	0.7932816537467701	565	CR1(receptor;Alzheimer_evidence);SCARB1(receptor;Alzheimer_evidence);CD2AP(Alzheimer_evidence);NUP205(Alzheimer_evidence);PTPN12(enzyme;receptor;Alzheimer_evidence);NECTIN2(Alzheimer_evidence);TSPAN14(Alzheimer_evidence);MMP25(enzyme;known_drug_target;Alzheimer_evidence);ELOVL7(Alzheimer_evidence);RELA(transcription_factor;known_drug_target;Alzheimer_evidence);PECAM1(Alzheimer_evidence);NOX4(enzyme;known_drug_target;Alzheimer_evidence);B4GALT1(enzyme;Alzheimer_evidence);FOXK1(transcription_factor;Alzheimer_evidence);ATOH8(transcription_factor;Alzheimer_evidence);CDK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);MGAT1(enzyme;Alzheimer_evidence);VEGFC(known_drug_target;Alzheimer_evidence);CDC42EP5(Alzheimer_evidence);CEP170(Alzheimer_evidence);TFPI(enzyme;known_drug_target;Alzheimer_evidence);CCRL2(receptor;known_drug_target;Alzheimer_evidence);SLC52A3(transporter;known_drug_target;Alzheimer_evidence);ERG(transcription_factor;Alzheimer_evidence);CREM(Alzheimer_evidence)	19
1537	510	AC;MFBA9BA46;PCGBA23	667	CT	PCGBA23	0.37031484257871067	False	Cross tissue	193.0	227.0	247.0	0.2893553223388306	0.3403298350824588	0.37031484257871067	30	0.0588235294117647	4	0.0078431372549019	3	0.0058823529411764	4	0.0078431372549019	14	0.0274509803921568	101	0.1980392156862745	18	0.0352941176470588	65	0.1274509803921568	59	0.1156862745098039	264	0.5176470588235295	322	0.6313725490196078	562	NCK2(Alzheimer_evidence);ACACA(enzyme;known_drug_target;Alzheimer_evidence);GGPS1(enzyme;known_drug_target;Alzheimer_evidence);PANK1(kinase;enzyme;Alzheimer_evidence);UQCRB(enzyme;Alzheimer_evidence);NR3C1(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);ABHD6(enzyme;known_drug_target;Alzheimer_evidence);MRPL33(Alzheimer_evidence);MRPL34(Alzheimer_evidence);ALDH8A1(enzyme;Alzheimer_evidence);FRMD5(Alzheimer_evidence);GTF2IRD1(Alzheimer_evidence);GRK5(kinase;GPCR;enzyme;receptor;known_drug_target;Alzheimer_evidence);MIOS(Alzheimer_evidence);CDK8(kinase;enzyme;known_drug_target;Alzheimer_evidence);PBX2(transcription_factor;Alzheimer_evidence);RASA1(Alzheimer_evidence);ZNF615(transcription_factor;Alzheimer_evidence);TRMT61B(Alzheimer_evidence);FARS2(enzyme;Alzheimer_evidence);TENT4B(enzyme;Alzheimer_evidence);UBP1(Alzheimer_evidence);CHN2(Alzheimer_evidence);COL11A1(Alzheimer_evidence);FAM171A2(Alzheimer_evidence)	20
1464	367	AC;MFBA9BA46;PCGBA23	368	TS	PCGBA23	0.9864130434782609	True	Tissue specific	2.0	3.0	363.0	0.005434782608695652	0.008152173913043478	0.9864130434782609	24	0.0653950953678474	5	0.0136239782016348	25	0.0681198910081744	0	0.0	9	0.0245231607629427	73	0.1989100817438692	26	0.0708446866485013	24	0.0653950953678474	86	0.2343324250681198	286	0.779291553133515	301	0.8201634877384196	558	GRIN2A(ion_channel;receptor;known_drug_target;Alzheimer_evidence);NAGPA(enzyme;Alzheimer_evidence);HTR2A(receptor;known_drug_target;Alzheimer_evidence);EEF2(known_drug_target;Alzheimer_evidence);BRSK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);STAT4(transcription_factor;Alzheimer_evidence);CACNA1A(ion_channel;known_drug_target;Alzheimer_evidence);EPB41L1(Alzheimer_evidence);SYBU(Alzheimer_evidence);GABRA4(ion_channel;receptor;known_drug_target;Alzheimer_evidence);NEGR1(Alzheimer_evidence);REEP5(receptor;Alzheimer_evidence);ZMAT4(transcription_factor;Alzheimer_evidence);KCNJ3(ion_channel;known_drug_target;Alzheimer_evidence);CAMK1D(kinase;enzyme;known_drug_target;Alzheimer_evidence);MADD(kinase;enzyme;Alzheimer_evidence);NRXN3(Alzheimer_evidence);HCN1(ion_channel;known_drug_target;Alzheimer_evidence);ZNF385B(transcription_factor;Alzheimer_evidence);PRKCE(kinase;enzyme;known_drug_target;Alzheimer_evidence);AUH(enzyme;Alzheimer_evidence);HMGA1(Alzheimer_evidence);TMEM266(Alzheimer_evidence);TENM2(Alzheimer_evidence);PLCXD3(Alzheimer_evidence)	21
1533	445	AC;MFBA9BA46;PCGBA23	574	CT	MFBA9BA46	0.5	False	Cross tissue	101.0	287.0	186.0	0.1759581881533101	0.5	0.3240418118466899	25	0.0561797752808988	12	0.0269662921348314	21	0.047191011235955	2	0.0044943820224719	20	0.0449438202247191	71	0.1595505617977528	36	0.0808988764044943	43	0.096629213483146	88	0.197752808988764	235	0.5280898876404494	293	0.6584269662921348	553	DRD1(receptor;known_drug_target;Alzheimer_evidence);SLC24A4(transporter;known_drug_target;Alzheimer_evidence);COPA(receptor;known_drug_target;Alzheimer_evidence);ACACA(enzyme;known_drug_target;Alzheimer_evidence);B4GALT2(enzyme;Alzheimer_evidence);SBF1(Alzheimer_evidence);IL34(known_drug_target;Alzheimer_evidence);HTR2A(receptor;known_drug_target;Alzheimer_evidence);PIK3R2(kinase;enzyme;known_drug_target;Alzheimer_evidence);XPO7(Alzheimer_evidence);GRIK5(ion_channel;receptor;known_drug_target;Alzheimer_evidence);MAP4K2(kinase;enzyme;known_drug_target;Alzheimer_evidence);HCN2(ion_channel;known_drug_target;Alzheimer_evidence);CHRNA2(ion_channel;receptor;known_drug_target;Alzheimer_evidence);ZFTA(transcription_factor;Alzheimer_evidence);CELF4(Alzheimer_evidence);KCNG1(ion_channel;known_drug_target;Alzheimer_evidence);FBXO11(enzyme;known_drug_target;Alzheimer_evidence);SLC22A23(transporter;known_drug_target;Alzheimer_evidence);CAMK2N1(kinase;enzyme;Alzheimer_evidence);AFF3(Alzheimer_evidence);ULK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);SEMA3C(Alzheimer_evidence);RASA1(Alzheimer_evidence);PSD3(Alzheimer_evidence)	22
1144	344	AC;MFBA9BA46;PCGBA23	344	TS	AC	0.9709302325581395	True	Tissue specific	334.0	4.0	6.0	0.9709302325581395	0.011627906976744186	0.01744186046511628	36	0.1046511627906976	5	0.0145348837209302	27	0.0784883720930232	0	0.0	9	0.0261627906976744	71	0.2063953488372093	32	0.0930232558139534	18	0.0523255813953488	83	0.2412790697674418	257	0.747093023255814	275	0.7994186046511628	538	GRIN1(ion_channel;receptor;known_drug_target;Alzheimer_evidence);GRIN2B(ion_channel;receptor;known_drug_target;Alzheimer_evidence);CDK5R1(kinase;enzyme;Alzheimer_evidence);NDUFS5(Alzheimer_evidence);AKAP11(kinase;enzyme;Alzheimer_evidence);DRD1(receptor;known_drug_target;Alzheimer_evidence);SNRPD2(Alzheimer_evidence);HTR6(receptor;known_drug_target;Alzheimer_evidence);HTR2C(receptor;known_drug_target;Alzheimer_evidence);CACNA1A(ion_channel;known_drug_target;Alzheimer_evidence);CAMK1G(kinase;enzyme;known_drug_target;Alzheimer_evidence);EPB41L1(Alzheimer_evidence);PAPSS1(enzyme;Alzheimer_evidence);GRIA1(ion_channel;receptor;known_drug_target;Alzheimer_evidence);DYRK1B(kinase;enzyme;known_drug_target;Alzheimer_evidence);PPP3R1(enzyme;Alzheimer_evidence);BCL11A(transcription_factor;Alzheimer_evidence);PTPRN2(enzyme;receptor;known_drug_target;Alzheimer_evidence);NEURL1(enzyme;Alzheimer_evidence);CELF4(Alzheimer_evidence);CKMT1B(kinase;enzyme;Alzheimer_evidence);RYR2(receptor;known_drug_target;Alzheimer_evidence);CDK5R2(kinase;enzyme;Alzheimer_evidence);CHRM1(receptor;known_drug_target;Alzheimer_evidence);PRKCZ(kinase;enzyme;known_drug_target;Alzheimer_evidence)	23
1806	352	AC;MFBA9BA46;PCGBA23	382	CT	PCGBA23	0.8010471204188482	False	Cross tissue	9.0	67.0	306.0	0.02356020942408377	0.17539267015706805	0.8010471204188482	16	0.0454545454545454	4	0.0113636363636363	6	0.0170454545454545	1	0.002840909090909	19	0.0539772727272727	117	0.3323863636363636	26	0.0738636363636363	15	0.0426136363636363	77	0.21875	256	0.7272727272727273	290	0.8238636363636364	537	APOE(Alzheimer_evidence);GRIN2C(ion_channel;receptor;known_drug_target;Alzheimer_evidence);H2BC4(Alzheimer_evidence);GM2A(Alzheimer_evidence);HSD17B12(enzyme;Alzheimer_evidence);TAOK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);GABRB1(ion_channel;receptor;known_drug_target;Alzheimer_evidence);PTPRA(enzyme;receptor;known_drug_target;Alzheimer_evidence);FGFR3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);EPHX2(enzyme;known_drug_target;Alzheimer_evidence);S100A13(Alzheimer_evidence);TCF7L2(transcription_factor;Alzheimer_evidence);PIK3C2A(kinase;enzyme;known_drug_target;Alzheimer_evidence);WWOX(enzyme;Alzheimer_evidence);DDAH1(enzyme;known_drug_target;Alzheimer_evidence);ADH5(enzyme;Alzheimer_evidence);ALDH9A1(enzyme;known_drug_target;Alzheimer_evidence);SRR(enzyme;Alzheimer_evidence);PTGDS(enzyme;known_drug_target;Alzheimer_evidence);CUX1(transcription_factor;Alzheimer_evidence);PDE3A(enzyme;known_drug_target;Alzheimer_evidence);PTPRF(enzyme;receptor;known_drug_target;Alzheimer_evidence);EIF4EBP2(Alzheimer_evidence);BMPR1B(receptor;known_drug_target;Alzheimer_evidence);POFUT3(enzyme;Alzheimer_evidence)	24
1757	589	AC;MFBA9BA46;PCGBA23	857	CT	AC	0.38273045507584597	False	Cross tissue	328.0	277.0	252.0	0.38273045507584597	0.323220536756126	0.294049008168028	28	0.0475382003395585	0	0.0	4	0.0067911714770797	0	0.0	11	0.0186757215619694	120	0.2037351443123939	9	0.0152801358234295	63	0.1069609507640067	53	0.0899830220713073	248	0.4210526315789473	328	0.5568760611205433	536	UQCRC1(enzyme;Alzheimer_evidence);NDUFS2(enzyme;Alzheimer_evidence);MASTL(kinase;enzyme;known_drug_target;Alzheimer_evidence);SNRPD2(Alzheimer_evidence);BRD2(known_drug_target;Alzheimer_evidence);ATP5F1C(enzyme;known_drug_target;Alzheimer_evidence);MTHFD1L(enzyme;Alzheimer_evidence);RRM2B(enzyme;known_drug_target;Alzheimer_evidence);RPS6KC1(kinase;enzyme;known_drug_target;Alzheimer_evidence);NRF1(Alzheimer_evidence);ATP6V0A2(known_drug_target;Alzheimer_evidence);ZNF628(transcription_factor;Alzheimer_evidence);ARHGAP8(Alzheimer_evidence);AKT1(kinase;enzyme;known_drug_target;Alzheimer_evidence);BORCS5(Alzheimer_evidence);TRIM33(known_drug_target;Alzheimer_evidence);IPO9(Alzheimer_evidence);PHTF2(transcription_factor;Alzheimer_evidence);ZNF837(transcription_factor;Alzheimer_evidence);ZMYM2(transcription_factor;Alzheimer_evidence);KDM4B(known_drug_target;Alzheimer_evidence);MKRN1(enzyme;transcription_factor;Alzheimer_evidence);HOOK3(Alzheimer_evidence);SLC2A4(transporter;known_drug_target;Alzheimer_evidence);GATAD2B(transcription_factor;Alzheimer_evidence)	25
61	417	AC;MFBA9BA46;PCGBA23	575	CT	AC	0.3617391304347826	False	Cross tissue	208.0	169.0	198.0	0.3617391304347826	0.29391304347826086	0.3443478260869565	9	0.0215827338129496	1	0.0023980815347721	3	0.0071942446043165	2	0.0047961630695443	6	0.014388489208633	89	0.2134292565947242	20	0.0479616306954436	35	0.0839328537170263	58	0.1390887290167865	309	0.7410071942446043	336	0.8057553956834532	532	NR1H2(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);CSNK1A1(kinase;enzyme;known_drug_target;Alzheimer_evidence);ZNF207(transcription_factor;Alzheimer_evidence);HEATR1(Alzheimer_evidence);COPB2(Alzheimer_evidence);CALR(Alzheimer_evidence);GLIS3(transcription_factor;Alzheimer_evidence);FOXK1(transcription_factor;Alzheimer_evidence);NFKB2(transcription_factor;known_drug_target;Alzheimer_evidence);SPPL2A(enzyme;Alzheimer_evidence);CANX(Alzheimer_evidence);HES4(transcription_factor;Alzheimer_evidence);TANK(transcription_factor;Alzheimer_evidence);PANK3(kinase;enzyme;Alzheimer_evidence);PRRX1(transcription_factor;Alzheimer_evidence);NUP88(Alzheimer_evidence);CALU(Alzheimer_evidence);STK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);SEC24C(Alzheimer_evidence);EPRS1(enzyme;Alzheimer_evidence);GATAD2A(transcription_factor;Alzheimer_evidence);EGFLAM(Alzheimer_evidence);FGFR1(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);CASZ1(transcription_factor;Alzheimer_evidence);CPNE8(Alzheimer_evidence)	26
1181	404	AC;MFBA9BA46;PCGBA23	405	CT	AC	0.837037037037037	False	Cross tissue	339.0	21.0	45.0	0.837037037037037	0.05185185185185185	0.1111111111111111	19	0.047029702970297	2	0.0049504950495049	16	0.0396039603960396	1	0.0024752475247524	9	0.0222772277227722	81	0.2004950495049505	18	0.0445544554455445	17	0.042079207920792	76	0.1881188118811881	293	0.7252475247524752	312	0.7722772277227723	532	APP(enzyme;receptor;known_drug_target;Alzheimer_evidence);GRIN2A(ion_channel;receptor;known_drug_target;Alzheimer_evidence);NDUFV2(enzyme;Alzheimer_evidence);ATP6V1B2(known_drug_target;Alzheimer_evidence);ATP6V1A(enzyme;known_drug_target;Alzheimer_evidence);ATP6V1C1(known_drug_target;Alzheimer_evidence);AP2S1(Alzheimer_evidence);AP2M1(Alzheimer_evidence);RAP2B(Alzheimer_evidence);ADRA1D(known_drug_target;Alzheimer_evidence);GOT1(enzyme;Alzheimer_evidence);ACSL4(enzyme;Alzheimer_evidence);MAP2K4(kinase;enzyme;known_drug_target;Alzheimer_evidence);SLC39A10(transporter;known_drug_target;Alzheimer_evidence);GDI1(Alzheimer_evidence);HAGH(enzyme;Alzheimer_evidence);UBE2V2(enzyme;Alzheimer_evidence);RPS6KC1(kinase;enzyme;known_drug_target;Alzheimer_evidence);GABRA4(ion_channel;receptor;known_drug_target;Alzheimer_evidence);CNTNAP5(Alzheimer_evidence);NEGR1(Alzheimer_evidence);REEP5(receptor;Alzheimer_evidence);MB21D2(Alzheimer_evidence);KCND3(ion_channel;known_drug_target;Alzheimer_evidence);G3BP2(Alzheimer_evidence)	27
1314	454	AC;MFBA9BA46;PCGBA23	571	CT	MFBA9BA46	0.46234676007005254	False	Cross tissue	144.0	264.0	163.0	0.2521891418563923	0.46234676007005254	0.28546409807355516	12	0.026431718061674	3	0.0066079295154185	15	0.0330396475770925	1	0.0022026431718061	11	0.0242290748898678	63	0.1387665198237885	45	0.0991189427312775	33	0.0726872246696035	87	0.1916299559471365	261	0.5748898678414097	305	0.6718061674008811	531	SORL1(receptor;Alzheimer_evidence);GRIN3A(ion_channel;receptor;known_drug_target;Alzheimer_evidence);ADRA2B(known_drug_target;Alzheimer_evidence);RASGEF1C(Alzheimer_evidence);NDUFS8(enzyme;Alzheimer_evidence);LAMTOR3(Alzheimer_evidence);ADRA1D(known_drug_target;Alzheimer_evidence);DRD5(receptor;known_drug_target;Alzheimer_evidence);ZNF827(transcription_factor;Alzheimer_evidence);KIT(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);PAM16(Alzheimer_evidence);DIO2(enzyme;known_drug_target;Alzheimer_evidence);SLIT3(Alzheimer_evidence);ALDH8A1(enzyme;Alzheimer_evidence);GRIK1(ion_channel;receptor;known_drug_target;Alzheimer_evidence);RPH3A(Alzheimer_evidence);ADAMTS8(enzyme;known_drug_target;Alzheimer_evidence);CNTNAP5(Alzheimer_evidence);PHOSPHO1(enzyme;Alzheimer_evidence);ANKRD55(Alzheimer_evidence);TBL1XR1(Alzheimer_evidence);PARP8(Alzheimer_evidence);PLCH1(enzyme;known_drug_target;Alzheimer_evidence);NRIP3(nuclear_receptor;enzyme;receptor;Alzheimer_evidence);LHX6(transcription_factor;Alzheimer_evidence)	28
68	352	AC;MFBA9BA46;PCGBA23	551	CT	AC	0.3720508166969147	False	Cross tissue	205.0	188.0	158.0	0.3720508166969147	0.3411978221415608	0.2867513611615245	23	0.065340909090909	3	0.0085227272727272	3	0.0085227272727272	0	0.0	10	0.0284090909090909	75	0.2130681818181818	27	0.0767045454545454	40	0.1136363636363636	90	0.2556818181818182	258	0.7329545454545454	279	0.7926136363636364	529	SEC13(Alzheimer_evidence);NUP205(Alzheimer_evidence);NECTIN2(Alzheimer_evidence);PIP5K1A(kinase;enzyme;known_drug_target;Alzheimer_evidence);PTGS2(enzyme;known_drug_target;Alzheimer_evidence);BRD2(known_drug_target;Alzheimer_evidence);JUN(transcription_factor;Alzheimer_evidence);FOSL1(transcription_factor;Alzheimer_evidence);LMNB1(Alzheimer_evidence);NFKB2(transcription_factor;known_drug_target;Alzheimer_evidence);PNO1(Alzheimer_evidence);PIM1(kinase;enzyme;known_drug_target;Alzheimer_evidence);CNOT12(Alzheimer_evidence);CCRL2(receptor;known_drug_target;Alzheimer_evidence);MAP3K11(kinase;enzyme;known_drug_target;Alzheimer_evidence);CREM(Alzheimer_evidence);TNIP1(Alzheimer_evidence);STK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);PLK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);SEMA3F(Alzheimer_evidence);FAM20C(kinase;enzyme;Alzheimer_evidence);SPRY4(Alzheimer_evidence);GATAD2A(transcription_factor;Alzheimer_evidence);LDLR(receptor;Alzheimer_evidence);PPARD(receptor;known_drug_target;Alzheimer_evidence)	29
154	340	AC;MFBA9BA46;PCGBA23	345	CT	PCGBA23	0.9246376811594202	False	Cross tissue	8.0	18.0	319.0	0.02318840579710145	0.05217391304347826	0.9246376811594202	13	0.038235294117647	8	0.0235294117647058	5	0.0147058823529411	1	0.0029411764705882	9	0.0264705882352941	73	0.2147058823529411	32	0.0941176470588235	46	0.1352941176470588	75	0.2205882352941176	260	0.7647058823529411	289	0.85	522	RXRG(receptor;known_drug_target;Alzheimer_evidence);MTMR10(Alzheimer_evidence);EGFR(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);MINDY2(Alzheimer_evidence);PRDX1(Alzheimer_evidence);NFIB(Alzheimer_evidence);USP3(enzyme;Alzheimer_evidence);TEAD1(transcription_factor;known_drug_target;Alzheimer_evidence);ADGRA3(GPCR;receptor;known_drug_target;Alzheimer_evidence);DIAPH3(Alzheimer_evidence);FOXO1(transcription_factor;Alzheimer_evidence);RAB31(Alzheimer_evidence);ZNF680(transcription_factor;Alzheimer_evidence);ZBTB37(transcription_factor;Alzheimer_evidence);SLC39A11(transporter;known_drug_target;Alzheimer_evidence);TFDP1(transcription_factor;Alzheimer_evidence);THSD1(Alzheimer_evidence);SOX9(transcription_factor;Alzheimer_evidence);ACBD5(Alzheimer_evidence);NEO1(Alzheimer_evidence);AHCYL2(Alzheimer_evidence);BCAR3(Alzheimer_evidence);ADGRL3(GPCR;enzyme;receptor;known_drug_target;Alzheimer_evidence);PDLIM5(Alzheimer_evidence);NR2E1(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence)	30
93	366	AC;MFBA9BA46;PCGBA23	398	CT	MFBA9BA46	0.7462311557788944	False	Cross tissue	49.0	297.0	52.0	0.12311557788944724	0.7462311557788944	0.1306532663316583	12	0.0327868852459016	2	0.0054644808743169	7	0.0191256830601092	1	0.0027322404371584	9	0.0245901639344262	74	0.2021857923497267	36	0.0983606557377049	42	0.1147540983606557	72	0.1967213114754098	262	0.7158469945355191	283	0.773224043715847	517	PSAP(receptor;known_drug_target;Alzheimer_evidence);RXRG(receptor;known_drug_target;Alzheimer_evidence);EGFR(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);ADRA1A(known_drug_target;Alzheimer_evidence);ACP5(enzyme;Alzheimer_evidence);NFIB(Alzheimer_evidence);ADGRA3(GPCR;receptor;known_drug_target;Alzheimer_evidence);WWOX(enzyme;Alzheimer_evidence);SH3BGRL(Alzheimer_evidence);ZNF680(transcription_factor;Alzheimer_evidence);AKT1(kinase;enzyme;known_drug_target;Alzheimer_evidence);SLC39A11(transporter;known_drug_target;Alzheimer_evidence);TTC28(Alzheimer_evidence);CTNNA2(Alzheimer_evidence);THSD1(Alzheimer_evidence);KPNA3(Alzheimer_evidence);AHCYL2(Alzheimer_evidence);BCAR3(Alzheimer_evidence);BRINP3(Alzheimer_evidence);NR2E1(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);EMX2(transcription_factor;Alzheimer_evidence);OSBPL2(Alzheimer_evidence);RARG(receptor;known_drug_target;Alzheimer_evidence);FER(kinase;enzyme;known_drug_target;Alzheimer_evidence);ZIC5(transcription_factor;Alzheimer_evidence)	31
660	455	AC;MFBA9BA46;PCGBA23	644	CT	MFBA9BA46	0.34782608695652173	False	Cross tissue	206.0	224.0	214.0	0.3198757763975155	0.34782608695652173	0.33229813664596275	16	0.0351648351648351	1	0.0021978021978021	3	0.0065934065934065	3	0.0065934065934065	7	0.0153846153846153	93	0.2043956043956044	10	0.0219780219780219	79	0.1736263736263736	51	0.112087912087912	250	0.5494505494505495	311	0.6835164835164835	513	ABCA7(transporter;enzyme;Alzheimer_evidence);GGPS1(enzyme;known_drug_target;Alzheimer_evidence);CDC25A(enzyme;Alzheimer_evidence);SLC35C1(transporter;known_drug_target;Alzheimer_evidence);ABHD6(enzyme;known_drug_target;Alzheimer_evidence);CTCF(transcription_factor;Alzheimer_evidence);MRPL33(Alzheimer_evidence);SAP30L(Alzheimer_evidence);SLMAP(Alzheimer_evidence);NR2F2(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);RSAD1(Alzheimer_evidence);PPM1D(enzyme;known_drug_target;Alzheimer_evidence);GKAP1(kinase;enzyme;Alzheimer_evidence);GBA2(enzyme;Alzheimer_evidence);PTGR1(enzyme;Alzheimer_evidence);ZFAT(transcription_factor;Alzheimer_evidence);ANKRD9(Alzheimer_evidence);ETV4(transcription_factor;Alzheimer_evidence);RAB23(Alzheimer_evidence);SMPD2(enzyme;known_drug_target;Alzheimer_evidence);SNTB2(Alzheimer_evidence);ZNF232(transcription_factor;Alzheimer_evidence);MSL2(Alzheimer_evidence);FAM171A2(Alzheimer_evidence);PIK3CD(kinase;enzyme;known_drug_target;Alzheimer_evidence)	32
