ensembl_gene_id_base	hgnc_symbol	hgnc_name	open_targets_ad_score	open_targets_ad_datasources	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence	target_categories	therapeutic_target_score
ENSG00000223403	MEG9	maternally expressed 9	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000172939	OXSR1	oxidative stress responsive kinase 1	0.0044349582562164	europepmc:0.03647584785669726	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000156875	SLC71A1	solute carrier family 71 member 1	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	True	False	False	False	False	True	transporter;Alzheimer_evidence	2
ENSG00000181619	GPR135	G protein-coupled receptor 135	0.0044349582562164	europepmc:0.03647584785669726	False	True	False	False	False	False	True	False	True	True	GPCR;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000100593	ISM2	isthmin 2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000054611	TBC1D22A	TBC1 domain family member 22A	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000135506	OS9	OS9 endoplasmic reticulum lectin	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000135253	KCP	kielin cysteine rich BMP regulator	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000206190	ATP10A	ATPase phospholipid transporting 10A (putative)	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000154114	TBCEL	tubulin folding cofactor E like	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000172058	SERF1A	small EDRK-rich factor 1A	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000165392	WRN	WRN RecQ like helicase	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000174963	ZIC4	Zic family zinc finger 4	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000100122	CRYBB1	crystallin beta B1	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000171680	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000179148	ALOXE3	arachidonate epidermal lipoxygenase 3	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000108773	KAT2A	lysine acetyltransferase 2A	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000265531	FCGR1CP	Fc gamma receptor Ic, pseudogene	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	False	True	False	False	True	receptor;Alzheimer_evidence	2
ENSG00000261052	SULT1A3	sulfotransferase family 1A member 3	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000213930	GALT	galactose-1-phosphate uridylyltransferase	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000214114	MYCBP	MYC binding protein	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000182580	EPHB3	EPH receptor B3	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000114480	GBE1	1,4-alpha-glucan branching enzyme 1	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000036672	USP2	ubiquitin specific peptidase 2	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000105607	GCDH	glutaryl-CoA dehydrogenase	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000177105	RHOG	ras homolog family member G	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000196914	ARHGEF12	Rho guanine nucleotide exchange factor 12	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000115474	KCNJ13	potassium inwardly rectifying channel subfamily J member 13	0.0044144260420672	europepmc:0.03630697819069404	False	False	True	False	False	False	False	False	True	True	ion_channel;known_drug_target;Alzheimer_evidence	3
ENSG00000182968	SOX1	SRY-box transcription factor 1	0.0044144260420672	europepmc:0.03630697819069404	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000111670	GNPTAB	N-acetylglucosamine-1-phosphate transferase subunits alpha and beta	0.0044129760029293	europepmc:0.030396539880581056;expression_atlas:0.023594049154934117	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000255248	MIR100HG	mir-100-let-7a-2-mir-125b-1 cluster host gene	0.0044102397614408	europepmc:0.030396539880581056;expression_atlas:0.023504030965387866	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000165323	FAT3	FAT atypical cadherin 3	0.004409042476985	europepmc:0.030396539880581056;expression_atlas:0.02346464212506298	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000155970	MICU3	mitochondrial calcium uptake 3	0.0044041273202907	europepmc:0.03343619386863916;expression_atlas:0.011144324982051007	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000156414	TDRD9	tudor domain containing 9	0.0044027956992952	europepmc:0.03343619386863916;expression_atlas:0.01110051667357952	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000118197	DDX59	DEAD-box helicase 59	0.0044017729738923	expression_atlas:0.036202911508889164	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000165655	ZNF503	zinc finger protein 503	0.0043907632713378	expression_atlas:0.03611236088538221	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000271474	UNC5C-AS1	UNC5C antisense RNA 1	0.0043895598415589	expression_atlas:0.036102463132351756	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000175756	AURKAIP1	aurora kinase A interacting protein 1	0.0043889569218846	expression_atlas:0.03609750434693834	True	False	False	False	False	True	False	False	False	True	kinase;enzyme;Alzheimer_evidence	3
ENSG00000204560	DHX16	DEAH-box helicase 16	0.0043847216083071	europepmc:0.03606267050076572	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000122299	ZC3H7A	zinc finger CCCH-type containing 7A	0.0043817699364833	expression_atlas:0.03603839412066313	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000118762	PKD2	polycystin 2, transient receptor potential cation channel	0.0043811638551456	europepmc:0.03603340933176881	False	False	True	False	False	False	True	False	True	True	ion_channel;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000215845	TSTD1	thiosulfate sulfurtransferase like domain containing 1	0.0043811638551456	europepmc:0.03603340933176881	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000166432	ZMAT1	zinc finger matrin-type 1	0.0043768967175739	expression_atlas:0.03599831374532686	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000143314	MRPL24	mitochondrial ribosomal protein L24	0.0043766749066039	europepmc:0.030396539880581056;expression_atlas:0.022399798214924597	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000213337	ANKRD39	ankyrin repeat domain 39	0.0043728567235366	expression_atlas:0.03140560534612919;europepmc:0.01823792392834863	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000138802	SEC24B	SEC24 homolog B, COPII component	0.0043727856869058	europepmc:0.03343619386863916;expression_atlas:0.010113232841034983	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000114030	KPNA1	karyopherin subunit alpha 1	0.0043704329479952	europepmc:0.030396539880581056;expression_atlas:0.022194447256122938	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000108061	SHOC2	SHOC2 leucine rich repeat scaffold protein	0.0043675322731324	europepmc:0.030396539880581056;expression_atlas:0.022099019458282115	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000136240	KDELR2	KDEL endoplasmic reticulum protein retention receptor 2	0.0043665246243744	expression_atlas:0.035913007216686346	False	False	False	False	False	False	True	False	False	True	receptor;Alzheimer_evidence	2
ENSG00000163781	TOPBP1	DNA topoisomerase II binding protein 1	0.0043629287648127	europepmc:0.030396539880581056;expression_atlas:0.021947571025738986	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000173960	UBXN2A	UBX domain protein 2A	0.004358970820599	expression_atlas:0.03585088004855287	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000106591	MRPL32	mitochondrial ribosomal protein L32	0.0043514464646394	expression_atlas:0.03578899507752384	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000166780	BMERB1	bMERB domain containing 1	0.0043481474350802	expression_atlas:0.035761861811927156	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000168952	STXBP6	syntaxin binding protein 6	0.0043452362240504	europepmc:0.03343619386863916;expression_atlas:0.00920689735141709	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000184388	PABPC1L2B	poly(A) binding protein cytoplasmic 1 like 2B	0.0043362406859857	expression_atlas:0.035663933321206404	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000243943	ZNF512	zinc finger protein 512	0.0043344403276164	expression_atlas:0.035649126057153105	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000134265	NAPG	NSF attachment protein gamma	0.0043281365243135	expression_atlas:0.029940145857215356;europepmc:0.02262853524443256	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000145833	DDX46	DEAD-box helicase 46	0.0043228397962187	europepmc:0.03555371609072821	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000155307	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1	0.004322031078396	europepmc:0.03554706469367951	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000012171	SEMA3B	semaphorin 3B	0.004322031078396	europepmc:0.03554706469367951	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000186470	BTN3A2	butyrophilin subfamily 3 member A2	0.004322031078396	europepmc:0.03554706469367951	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000121898	CPXM2	carboxypeptidase X, M14 family member 2	0.004322031078396	europepmc:0.03554706469367951	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000104450	SPAG1	sperm associated antigen 1	0.004322031078396	europepmc:0.03554706469367951	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000115944	COX7A2L	cytochrome c oxidase subunit 7A2 like	0.004322031078396	europepmc:0.03554706469367951	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000052802	MSMO1	methylsterol monooxygenase 1	0.004322031078396	europepmc:0.03554706469367951	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000115306	SPTBN1	spectrin beta, non-erythrocytic 1	0.004322031078396	europepmc:0.03554706469367951	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000136158	SPRY2	sprouty RTK signaling antagonist 2	0.004322031078396	europepmc:0.03554706469367951	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000127540	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI	0.004322031078396	europepmc:0.03554706469367951	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000101868	POLA1	DNA polymerase alpha 1, catalytic subunit	0.004322031078396	europepmc:0.03554706469367951	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000214530	STARD10	StAR related lipid transfer domain containing 10	0.0043079122042238	expression_atlas:0.035430942314062394	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000154813	DPH3	diphthamide biosynthesis 3	0.0043072361532111	expression_atlas:0.032385728063098335;europepmc:0.012158615952232422	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000135241	PNPLA8	patatin like domain 8, phospholipase A2 	0.0043046885120704	expression_atlas:0.030085034190923912;europepmc:0.021277577916406734	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000148943	LIN7C	lin-7 cell polarity scaffold C	0.0043022018271357	expression_atlas:0.03158440914547303;europepmc:0.015198269940290528	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000119801	YPEL5	yippee like 5	0.0042989970669828	expression_atlas:0.03535761869502546	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000183150	GPR19	G protein-coupled receptor 19	0.0042912618836476	expression_atlas:0.030734518766788753;europepmc:0.01823792392834863	False	True	False	False	False	False	True	False	True	True	GPCR;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000151353	TMEM18	transmembrane protein 18	0.0042813458098053	europepmc:0.030396539880581056;expression_atlas:0.019263615702932568	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
