gene_symbol	ensembl_id	ensembl_gene_id_base	tissue	source_module	phenotype	edge_frequency	run_type	hgnc_symbol	hgnc_name	protein_name	target_categories	therapeutic_target_score	open_targets_ad_score	open_targets_ad_datasources	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence
NCKAP1L	ENSG00000123338.12	ENSG00000123338	PCGBA23	cross_motor10_demog_slope	motor10_demog_slope	0.132	cross_module	NCKAP1L	NCK associated protein 1 like		Alzheimer_evidence	1	0.0083155467304057	europepmc:0.06839221473130737	False	False	False	False	False	False	False	False	False	True
PTPRC	ENSG00000081237.18	ENSG00000081237	PCGBA23	cross_motor10_demog_slope	motor10_demog_slope	0.13	cross_module	PTPRC	protein tyrosine phosphatase receptor type C		enzyme;receptor;known_drug_target;Alzheimer_evidence	4	0.0384346501066185	europepmc:0.31611040481594993	False	False	False	False	False	True	True	False	True	True
MAPK9	ENSG00000050748.17	ENSG00000050748	PCGBA23	M729	motor10_demog_slope	0.129	per_module	MAPK9	mitogen-activated protein kinase 9		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0316873903587095	europepmc:0.24896229481800877;expression_atlas:0.046617841092779215	True	False	False	False	False	True	False	False	True	True
MYH9	ENSG00000100345.20	ENSG00000100345	PCGBA23	cross_motor10_demog_slope	motor10_demog_slope	0.129	cross_module	MYH9	myosin heavy chain 9		Alzheimer_evidence	1	0.0560334381262401	europepmc:0.4608537546245295	False	False	False	False	False	False	False	False	False	True
STIP1	ENSG00000168439.16	ENSG00000168439	AC	M751	motor10_demog_slope	0.125	per_module	STIP1	stress induced phosphoprotein 1		Alzheimer_evidence	1	0.0532351040496763	europepmc:0.4378385192757235	False	False	False	False	False	False	False	False	False	True
ARHGAP30	ENSG00000186517.13	ENSG00000186517	PCGBA23	M10	motor10_demog_slope	0.116	per_module	ARHGAP30	Rho GTPase activating protein 30		Alzheimer_evidence	1	0.0040653784015317	europepmc:0.03343619386863916	False	False	False	False	False	False	False	False	False	True
FURIN	ENSG00000140564.11	ENSG00000140564	PCGBA23	M34	motor10_demog_slope	0.112	per_module	FURIN	furin, paired basic amino acid cleaving enzyme		enzyme;known_drug_target;Alzheimer_evidence	3	0.033088020118339	europepmc:0.2721364030933455	False	False	False	False	False	True	False	False	True	True
MAPT	ENSG00000186868.15	ENSG00000186868	PCGBA23	cross_motor10_demog_slope	motor10_demog_slope	0.107	cross_module	MAPT	microtubule associated protein tau		enzyme;known_drug_target;Alzheimer_evidence	3	0.3772403441193385	gwas_credible_sets:0.47704670248743064;eva:0.4377101742803672;europepmc:0.9992186381280657;clinical_precedence:0.1896418618285458	False	False	False	False	False	True	False	False	True	True
CLSTN1	ENSG00000171603.16	ENSG00000171603	PCGBA23	M740	motor10_demog_slope	0.105	per_module	CLSTN1	calsyntenin 1		Alzheimer_evidence	1	0.0411570101014367	europepmc:0.33850078218713686	False	False	False	False	False	False	False	False	False	True
HDAC7	ENSG00000061273.17	ENSG00000061273	PCGBA23	M34	motor10_demog_slope	0.104	per_module	HDAC7	histone deacetylase 7		known_drug_target;Alzheimer_evidence	2	0.0541629639755995	europepmc:0.4454698148900312	False	False	False	False	False	False	False	False	True	True
REEP1	ENSG00000068615.17	ENSG00000068615	PCGBA23	M729	motor10_demog_slope	0.104	per_module	REEP1	receptor accessory protein 1		receptor;Alzheimer_evidence	2	0.0118132176607623	europepmc:0.08383156253394773;expression_atlas:0.053310670618117235	False	False	False	False	False	False	True	False	False	True
ITGB2	ENSG00000160255.17	ENSG00000160255	PCGBA23	M10	motor10_demog_slope	0.102	per_module	ITGB2	integrin subunit beta 2		known_drug_target;Alzheimer_evidence	2	0.0636401975284074	europepmc:0.5234164626831773	False	False	False	False	False	False	False	False	True	True
CTSS	ENSG00000163131.10	ENSG00000163131	PCGBA23	M10	motor10_demog_slope	0.101	per_module	CTSS	cathepsin S		enzyme;known_drug_target;Alzheimer_evidence	3	0.0884299349591632	europepmc:0.727302641242869	False	False	False	False	False	True	False	False	True	True
ATP6V1A	ENSG00000114573.9	ENSG00000114573	PCGBA23	M729	motor10_demog_slope	0.101	per_module	ATP6V1A	ATPase H+ transporting V1 subunit A		enzyme;known_drug_target;Alzheimer_evidence	3	0.5182959504544525	crispr_screen:0.8193144806235529;europepmc:0.6544968528832765;expression_atlas:0.023317173481998715	False	False	False	False	False	True	False	False	True	True
HSPH1	ENSG00000120694.19	ENSG00000120694	PCGBA23	M751	motor10_demog_slope	0.1	per_module	HSPH1	heat shock protein family H (Hsp110) member 1		Alzheimer_evidence	1	0.0078193024473635	europepmc:0.06431079391012279	False	False	False	False	False	False	False	False	False	True
TYROBP	ENSG00000011600.11	ENSG00000011600	PCGBA23	M10	motor10_demog_slope	0.096	per_module	TYROBP	transmembrane immune signaling adaptor TYROBP		Alzheimer_evidence	1	0.1032929489481936	europepmc:0.8495452883288761	False	False	False	False	False	False	False	False	False	True
OTUD7A	ENSG00000169918.9	ENSG00000169918	PCGBA23	cross_motor10_demog_slope	motor10_demog_slope	0.096	cross_module	OTUD7A	OTU deubiquitinase 7A		enzyme;transcription_factor;Alzheimer_evidence	3	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	True	False	True	False	True
SPI1	ENSG00000066336.11	ENSG00000066336	PCGBA23	M10	motor10_demog_slope	0.095	per_module	SPI1	Spi-1 proto-oncogene		transcription_factor;Alzheimer_evidence	2	0.41094073650748	crispr_screen:0.6036785814511665;gwas_credible_sets:0.20742265632683196;europepmc:0.9194427907725885	False	False	False	False	False	False	False	True	False	True
PDZD2	ENSG00000133401.15	ENSG00000133401	AC	M740	motor10_demog_slope	0.094	per_module	PDZD2	PDZ domain containing 2		Alzheimer_evidence	1	0.2053751496329293	gwas_credible_sets:0.3328870886434388;europepmc:0.09878875461188842	False	False	False	False	False	False	False	False	False	True
MYH9	ENSG00000100345.20	ENSG00000100345	PCGBA23	M34	motor10_demog_slope	0.093	per_module	MYH9	myosin heavy chain 9		Alzheimer_evidence	1	0.0560334381262401	europepmc:0.4608537546245295	False	False	False	False	False	False	False	False	False	True
DNAJA1	ENSG00000086061.15	ENSG00000086061	PCGBA23	M751	motor10_demog_slope	0.089	per_module	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1		Alzheimer_evidence	1	0.0316703561290957	europepmc:0.260476655019939	False	False	False	False	False	False	False	False	False	True
CHORDC1	ENSG00000110172.11	ENSG00000110172	PCGBA23	M751	motor10_demog_slope	0.087	per_module	CHORDC1	cysteine and histidine rich domain containing 1		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
GPSM3	ENSG00000213654.9	ENSG00000213654	PCGBA23	M10	motor10_demog_slope	0.085	per_module	GPSM3	G protein signaling modulator 3		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
PTPN6	ENSG00000111679.16	ENSG00000111679	PCGBA23	M10	motor10_demog_slope	0.085	per_module	PTPN6	protein tyrosine phosphatase non-receptor type 6		enzyme;receptor;Alzheimer_evidence	3	0.0819562562249117	europepmc:0.6740590914861808	False	False	False	False	False	True	True	False	False	True
SYK	ENSG00000165025.14	ENSG00000165025	PCGBA23	M10	motor10_demog_slope	0.083	per_module	SYK	spleen associated tyrosine kinase		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0914221164194959	europepmc:0.7519121977260088	True	False	False	False	False	True	False	False	True	True
FYB1	ENSG00000082074.15	ENSG00000082074	PCGBA23	M10	motor10_demog_slope	0.082	per_module	FYB1	FYN binding protein 1		Alzheimer_evidence	1	0.0147700409995892	europepmc:0.12147797954649073	False	False	False	False	False	False	False	False	False	True
DNAJA1	ENSG00000086061.15	ENSG00000086061	AC	M751	motor10_demog_slope	0.08	per_module	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1		Alzheimer_evidence	1	0.0316703561290957	europepmc:0.260476655019939	False	False	False	False	False	False	False	False	False	True
CHORDC1	ENSG00000110172.11	ENSG00000110172	AC	M751	motor10_demog_slope	0.08	per_module	CHORDC1	cysteine and histidine rich domain containing 1		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
CD68	ENSG00000129226.13	ENSG00000129226	PCGBA23	M10	motor10_demog_slope	0.079	per_module	CD68	CD68 molecule		Alzheimer_evidence	1	0.1012867270032248	europepmc:0.833044874524783	False	False	False	False	False	False	False	False	False	True
SASH3	ENSG00000122122.9	ENSG00000122122	PCGBA23	M10	motor10_demog_slope	0.078	per_module	SASH3	SAM and SH3 domain containing 3		Alzheimer_evidence	1	0.0014783194187388	europepmc:0.012158615952232422	False	False	False	False	False	False	False	False	False	True
RECQL	ENSG00000004700.15	ENSG00000004700	PCGBA23	M34	motor10_demog_slope	0.078	per_module	RECQL	RecQ like helicase		Alzheimer_evidence	1	0.0040653784015317	europepmc:0.03343619386863916	False	False	False	False	False	False	False	False	False	True
PPP3CB	ENSG00000107758.15	ENSG00000107758	PCGBA23	M729	motor10_demog_slope	0.077	per_module	PPP3CB	protein phosphatase 3 catalytic subunit beta		enzyme;Alzheimer_evidence	2	0.1527226001059134	crispr_screen:0.2440010720140547;europepmc:0.12228483383263677;expression_atlas:0.04957950455129626	False	False	False	False	False	True	False	False	False	True
DNAJB4	ENSG00000162616.8	ENSG00000162616	PCGBA23	M751	motor10_demog_slope	0.077	per_module	DNAJB4	DnaJ heat shock protein family (Hsp40) member B4		Alzheimer_evidence	1	0.0340839330609731	gwas_credible_sets:0.047062684530220764;europepmc:0.16686518306776976;expression_atlas:0.029679214632039357	False	False	False	False	False	False	False	False	False	True
DNAJA1	ENSG00000086061.15	ENSG00000086061	AC	cross_motor10_demog_slope	motor10_demog_slope	0.077	cross_module	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1		Alzheimer_evidence	1	0.0316703561290957	europepmc:0.260476655019939	False	False	False	False	False	False	False	False	False	True
NCKAP1L	ENSG00000123338.12	ENSG00000123338	PCGBA23	M10	motor10_demog_slope	0.076	per_module	NCKAP1L	NCK associated protein 1 like		Alzheimer_evidence	1	0.0083155467304057	europepmc:0.06839221473130737	False	False	False	False	False	False	False	False	False	True
PTPRC	ENSG00000081237.18	ENSG00000081237	PCGBA23	M10	motor10_demog_slope	0.076	per_module	PTPRC	protein tyrosine phosphatase receptor type C		enzyme;receptor;known_drug_target;Alzheimer_evidence	4	0.0384346501066185	europepmc:0.31611040481594993	False	False	False	False	False	True	True	False	True	True
TEF	ENSG00000167074.14	ENSG00000167074	AC	M740	motor10_demog_slope	0.076	per_module	TEF	TEF transcription factor, PAR bZIP family member		transcription_factor;Alzheimer_evidence	2	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	True	False	True
MYO1F	ENSG00000142347.16	ENSG00000142347	PCGBA23	M10	motor10_demog_slope	0.075	per_module	MYO1F	myosin IF		Alzheimer_evidence	1	0.0153118987017286	europepmc:0.12593455342190732	False	False	False	False	False	False	False	False	False	True
C1QA	ENSG00000173372.16	ENSG00000173372	PCGBA23	M10	motor10_demog_slope	0.075	per_module	C1QA	complement C1q A chain		Alzheimer_evidence	1	0.0246358778963404	europepmc:0.20262074230428448	False	False	False	False	False	False	False	False	False	True
GABARAPL1	ENSG00000139112.10	ENSG00000139112	PCGBA23	M729	motor10_demog_slope	0.075	per_module	GABARAPL1	GABA type A receptor associated protein like 1		receptor;Alzheimer_evidence	2	0.0201266768807197	europepmc:0.16553427593890138	False	False	False	False	False	False	True	False	False	True
HAVCR2	ENSG00000135077.8	ENSG00000135077	PCGBA23	M10	motor10_demog_slope	0.074	per_module	HAVCR2	hepatitis A virus cellular receptor 2		receptor;known_drug_target;Alzheimer_evidence	3	0.3434472094193465	gwas_credible_sets:0.5308502088030242;europepmc:0.6818874335979918	False	False	False	False	False	False	True	False	True	True
LAPTM5	ENSG00000162511.7	ENSG00000162511	PCGBA23	M10	motor10_demog_slope	0.073	per_module	LAPTM5	lysosomal protein transmembrane 5		Alzheimer_evidence	1	0.0363176239956715	europepmc:0.298698668815206	False	False	False	False	False	False	False	False	False	True
INAFM1	ENSG00000257704.3	ENSG00000257704	AC	M34	motor10_demog_slope	0.073	per_module	INAFM1	InaF motif containing 1		Alzheimer_evidence	1	0.0079586854068323	expression_atlas:0.06545716583285173	False	False	False	False	False	False	False	False	False	True
WAS	ENSG00000015285.10	ENSG00000015285	PCGBA23	M10	motor10_demog_slope	0.072	per_module	WAS	WASP actin nucleation promoting factor		Alzheimer_evidence	1	0.0090413479298348	europepmc:0.07436165403493006	False	False	False	False	False	False	False	False	False	True
DLG3	ENSG00000082458.11	ENSG00000082458	PCGBA23	M729	motor10_demog_slope	0.072	per_module	DLG3	discs large MAGUK scaffold protein 3		enzyme;Alzheimer_evidence	2	0.019050499732207	europepmc:0.15668312747972934	False	False	False	False	False	True	False	False	False	True
LAPTM5	ENSG00000162511.7	ENSG00000162511	PCGBA23	cross_motor10_demog_slope	motor10_demog_slope	0.072	cross_module	LAPTM5	lysosomal protein transmembrane 5		Alzheimer_evidence	1	0.0363176239956715	europepmc:0.298698668815206	False	False	False	False	False	False	False	False	False	True
CHORDC1	ENSG00000110172.11	ENSG00000110172	MFBA9BA46	cross_motor10_demog_slope	motor10_demog_slope	0.072	cross_module	CHORDC1	cysteine and histidine rich domain containing 1		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
AHSA1	ENSG00000100591.7	ENSG00000100591	AC	M751	motor10_demog_slope	0.071	per_module	AHSA1	activator of HSP90 ATPase activity 1		Alzheimer_evidence	1	0.0609192351800997	europepmc:0.4970592484265583;expression_atlas:0.015913327989370767	False	False	False	False	False	False	False	False	False	True
REPS2	ENSG00000169891.17	ENSG00000169891	PCGBA23	M729	motor10_demog_slope	0.069	per_module	REPS2	RALBP1 associated Eps domain containing 2		Alzheimer_evidence	1	0.0105546445957671	expression_atlas:0.0752825898609541;europepmc:0.04610141881888126	False	False	False	False	False	False	False	False	False	True
JMJD6	ENSG00000070495.14	ENSG00000070495	AC	M751	motor10_demog_slope	0.067	per_module	JMJD6	jumonji domain containing 6, arginine demethylase and lysine hydroxylase		known_drug_target;Alzheimer_evidence	2	0.0275505355896125	europepmc:0.22659269523645148	False	False	False	False	False	False	False	False	True	True
LAMC1	ENSG00000135862.5	ENSG00000135862	MFBA9BA46	M34	motor10_demog_slope	0.066	per_module	LAMC1	laminin subunit gamma 1		Alzheimer_evidence	1	0.0470187704015537	europepmc:0.38671153514739226	False	False	False	False	False	False	False	False	False	True
DNAJA1	ENSG00000086061.15	ENSG00000086061	MFBA9BA46	M751	motor10_demog_slope	0.066	per_module	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1		Alzheimer_evidence	1	0.0316703561290957	europepmc:0.260476655019939	False	False	False	False	False	False	False	False	False	True
HIVEP3	ENSG00000127124.14	ENSG00000127124	AC	M34	motor10_demog_slope	0.065	per_module	HIVEP3	HIVEP zinc finger 3		transcription_factor;Alzheimer_evidence	2	0.0104768455092704	europepmc:0.0805508306835398;expression_atlas:0.02246898373331527	False	False	False	False	False	False	False	True	False	True
CHORDC1	ENSG00000110172.11	ENSG00000110172	MFBA9BA46	M751	motor10_demog_slope	0.065	per_module	CHORDC1	cysteine and histidine rich domain containing 1		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
HSP90AA1	ENSG00000080824.18	ENSG00000080824	PCGBA23	M751	motor10_demog_slope	0.064	per_module	HSP90AA1	heat shock protein 90 alpha family class A member 1		enzyme;known_drug_target;Alzheimer_evidence	3	0.1068646039603533	europepmc:0.8789207947696724	False	False	False	False	False	True	False	False	True	True
MVP	ENSG00000013364.18	ENSG00000013364	MFBA9BA46	cross_motor10_demog_slope	motor10_demog_slope	0.064	cross_module	MVP	major vault protein		Alzheimer_evidence	1	0.3430168666212198	crispr_screen:0.5438693051149942;europepmc:0.40734788284549156	False	False	False	False	False	False	False	False	False	True
PLXND1	ENSG00000004399.12	ENSG00000004399	AC	M34	motor10_demog_slope	0.063	per_module	PLXND1	plexin D1		known_drug_target	1	0.0		False	False	False	False	False	False	False	False	True	False
ATP6V1C1	ENSG00000155097.11	ENSG00000155097	PCGBA23	M729	motor10_demog_slope	0.063	per_module	ATP6V1C1	ATPase H+ transporting V1 subunit C1		known_drug_target;Alzheimer_evidence	2	0.5029313970500541	crispr_screen:0.8248902582098572;expression_atlas:0.04111922929052129;europepmc:0.015198269940290528	False	False	False	False	False	False	False	False	True	True
MOB3B	ENSG00000120162.9	ENSG00000120162	AC	M740	motor10_demog_slope	0.063	per_module	MOB3B	MOB kinase activator 3B		kinase;enzyme;Alzheimer_evidence	3	0.4042811916258526	gwas_credible_sets:0.6650118618996651	True	False	False	False	False	True	False	False	False	True
REEP1	ENSG00000068615.17	ENSG00000068615	PCGBA23	cross_motor10_demog_slope	motor10_demog_slope	0.063	cross_module	REEP1	receptor accessory protein 1		receptor;Alzheimer_evidence	2	0.0118132176607623	europepmc:0.08383156253394773;expression_atlas:0.053310670618117235	False	False	False	False	False	False	True	False	False	True
LAMC1	ENSG00000135862.5	ENSG00000135862	PCGBA23	M34	motor10_demog_slope	0.062	per_module	LAMC1	laminin subunit gamma 1		Alzheimer_evidence	1	0.0470187704015537	europepmc:0.38671153514739226	False	False	False	False	False	False	False	False	False	True
PLPPR1	ENSG00000148123.14	ENSG00000148123	AC	M740	motor10_demog_slope	0.062	per_module	PLPPR1	phospholipid phosphatase related 1		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
PCYOX1	ENSG00000116005.11	ENSG00000116005	PCGBA23	M740	motor10_demog_slope	0.061	per_module	PCYOX1	prenylcysteine oxidase 1		enzyme;Alzheimer_evidence	2	0.0036840810610295	expression_atlas:0.030300168008457362	False	False	False	False	False	True	False	False	False	True
