Gene	r_cogn_global	p_cogn_global	r_pseudotime	p_pseudotime	r_cogng_demog_slope	p_cogng_demog_slope	r_motor10_demog_slope	p_motor10_demog_slope	r_sqrt_parksc_demog_slope	p_sqrt_parksc_demog_slope	max_abs_r	module_id	module_type	selected
ME_M1180	0.04074813549073358	0.5089521154109196	-0.011951009337879667	0.8464612415562808	-0.041519748118027715	0.5009551219146378	0.045176392699551024	0.46397579555767193	0.02952166395195238	0.6323581662242853	0.045176392699551024	1180	CT	True
ME_M1181	0.04462752299241401	0.4694282261478041	-0.02291282762551185	0.7104294946388531	-0.005898377285228696	0.9238656250866109	0.05290820531057676	0.3909959114650279	-0.027079148173331034	0.6607968745985467	0.05290820531057676	1181	CT	True
ME_M1196	0.11085438426214464	0.07160765242001585	-0.08135179623433755	0.18675482120008383	0.06739086072664639	0.2743495209327377	0.08227302261354012	0.1817974060591999	-0.03538617031502635	0.5663050755137892	0.11085438426214464	1196	CT	False
ME_M1198	0.11194268401048504	0.06884996729544951	-0.09890903791919181	0.10817451854800954	0.011943745622727783	0.8465534081411215	-0.027155429678651394	0.6599010295795096	0.0329594981839197	0.593237381709321	0.11194268401048504	1198	CT	False
ME_M1203	0.022564141298260794	0.7146428545861686	-0.0018659203910905233	0.9758824910082158	0.031300109932028614	0.6119832664412056	-0.08099353581239492	0.1887093144037963	-0.046952127290998666	0.4465782419686944	0.08099353581239492	1203	CT	False
ME_M1205	0.031304486488879006	0.611933483797821	-0.08022125653847957	0.19297342353138114	0.004180752095263729	0.9459955658474859	-0.013428122379512283	0.8277638051490992	0.023187072481011786	0.7071218136037873	0.08022125653847957	1205	CT	False
ME_M1206	0.11765505215305709	0.055763372970784465	-0.0778304502377797	0.2066196890897023	0.09363937727784319	0.128391557607555	0.09742922215069483	0.11358067390227475	-0.04691891418086495	0.4469002184730317	0.11765505215305709	1206	TS	False
ME_M1209	0.05468829300201055	0.37523170946461104	0.0075167202481480015	0.9030680120415991	-0.042492045389776294	0.4909732984152573	0.03881764625436203	0.5292472560918778	0.012576554348182225	0.8385318976924896	0.05468829300201055	1209	CT	False
ME_M1210	0.0016059009671209959	0.979242495027101	0.05144804868632683	0.4042207104501524	-0.021461542052574268	0.7280226101753507	0.050026738922022224	0.4173458508985588	0.04113676619578462	0.5049160521225871	0.05144804868632683	1210	CT	False
ME_M1211	0.01296496524911187	0.8336165781490535	0.007855963762780391	0.8987162248165794	-0.014191088559496606	0.8181432872357538	0.054985261541982265	0.37264032651366247	0.011698077959971395	0.8496718151162425	0.054985261541982265	1211	CT	False
ME_M1263	-0.1389787528472395	0.023653758595061348	0.11036035320718175	0.07288885870052687	-0.06290275660548793	0.30765605906435217	-0.06196559779692094	0.3149332593485998	0.029518405114898796	0.6323957635898265	0.1389787528472395	1263	TS	True
ME_M1267	-0.09291789528627821	0.13137315112364975	0.027171068176551023	0.6597174318983625	-0.016893640917217293	0.7842936185448245	-0.08221564502318279	0.1821033099500896	0.016658150756220486	0.7872280582022592	0.09291789528627821	1267	TS	False
ME_M1269	0.10009727920916998	0.1039818786490491	-0.03038987493042277	0.6223754844895977	0.0648033095978522	0.2932403454845931	0.06618467330094235	0.28305011171819555	-0.043716150866244155	0.47855902040398113	0.10009727920916998	1269	TS	True
ME_M1304	0.1089474580172692	0.07665625509096351	-0.06757240286776253	0.2730559023100723	0.1089520475461301	0.07664376664218439	0.050261801516264956	0.4151580808786308	-0.06229048224697541	0.3123978409701219	0.1089520475461301	1304	CT	False
ME_M1307	-0.036609091326991174	0.5529572811977722	0.003478000411195297	0.9550627738605958	-0.008381364071757462	0.8919824529691746	-0.035089150588476184	0.569569998373551	-0.017569342344993705	0.7758907582440616	0.036609091326991174	1307	CT	False
ME_M1308	0.18804705186058304	0.002110786692664985	-0.027434868990174586	0.6566234597374981	0.1896831020296833	0.0019259176782357658	0.06471328695395022	0.2939128278868435	-0.043575240200593016	0.47997932760717693	0.1896831020296833	1308	CT	False
